FileName,Greenery,Land/Barren Land,Construction
global_monthly_2019_09_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,40.029,62.627,10.082
global_monthly_2018_10_mosaic_L15-0632E-0892N_2528_4620_13.tif,0.04,39.689,92.517
global_monthly_2019_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,47.818,49.057,18.965
global_monthly_2018_04_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,91.191,9.62,2.992
global_monthly_2018_01_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,46.314,59.728,6.797
global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13.tif,16.049,86.431,10.367
global_monthly_2018_11_mosaic_L15-1848E-0793N_7394_5018_13.tif,67.919,34.726,5.234
global_monthly_2019_01_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,92.647,9.274,3.803
global_monthly_2019_10_mosaic_L15-0368E-1245N_1474_3210_13.tif,2.062,78.601,41.342
global_monthly_2018_07_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,17.036,36.009,9.922
global_monthly_2019_05_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,0.43,60.288,69.893
global_monthly_2019_10_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,21.699,55.98,32.216
global_monthly_2019_07_mosaic_L15-1389E-1284N_5557_3054_13.tif,24.839,85.967,16.618
global_monthly_2018_11_mosaic_L15-0586E-1127N_2345_3680_13.tif,78.89,18.732,8.519
global_monthly_2018_07_mosaic_L15-0331E-1257N_1327_3160_13.tif,10.141,75.578,51.543
global_monthly_2019_01_mosaic_L15-1296E-1198N_5184_3399_13.tif,14.337,88.611,80.095
global_monthly_2018_07_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,65.577,16.009,14.299
global_monthly_2018_12_mosaic_L15-0571E-1075N_2287_3888_13.tif,65.206,32.273,15.057
global_monthly_2019_05_mosaic_L15-1615E-1206N_6460_3366_13.tif,73.868,7.002,2.052
global_monthly_2018_02_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,47.886,57.338,3.873
global_monthly_2018_08_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0,25.848,99.597
global_monthly_2017_10_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,72.776,19.579,9.22
global_monthly_2018_12_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,84.601,17.337,3.655
global_monthly_2018_10_mosaic_L15-1669E-1160N_6679_3549_13.tif,63.384,27.095,13.004
global_monthly_2018_05_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,24.905,64.943,38.291
global_monthly_2019_08_mosaic_L15-1669E-1153N_6678_3579_13.tif,84.508,18.989,13.222
global_monthly_2018_06_mosaic_L15-0977E-1187N_3911_3441_13.tif,0,1.215,99.934
global_monthly_2019_04_mosaic_L15-1617E-1207N_6468_3360_13.tif,75.049,26.923,10.854
global_monthly_2017_08_mosaic_L15-1691E-1211N_6764_3347_13.tif,88.036,8.929,9.79
global_monthly_2018_08_mosaic_L15-0977E-1187N_3911_3441_13.tif,0,1.006,99.967
global_monthly_2018_10_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,0.2,67.305,68.15
global_monthly_2018_05_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,15.534,58.584,51.919
global_monthly_2019_12_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,70.868,10.058,13.104
global_monthly_2018_09_mosaic_L15-0331E-1257N_1327_3160_13.tif,12.504,88.131,7.523
global_monthly_2018_06_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,0,0,0
global_monthly_2020_01_mosaic_L15-1209E-1113N_4838_3737_13.tif,5.281,95.074,0.624
global_monthly_2019_11_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,83.263,15.801,5.065
global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,20.073,86.103,1.596
global_monthly_2018_12_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,23.117,74.087,15.912
global_monthly_2019_09_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,53.598,52.696,3.652
global_monthly_2019_06_mosaic_L15-1335E-1166N_5342_3524_13 2.tif,0,0.974,100
global_monthly_2018_11_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,4.998,53.502,89.224
global_monthly_2018_12_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,64.159,32.826,14.671
global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,85.07,20.631,2.575
global_monthly_2018_11_mosaic_L15-1289E-1169N_5156_3514_13.tif,3.289,39.089,90.031
global_monthly_2018_05_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,98.455,3.043,0.435
global_monthly_2018_11_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,37.02,43.043,7.639
global_monthly_2018_04_mosaic_L15-1014E-1375N_4056_2688_13.tif,71.267,32.547,6.945
global_monthly_2019_12_mosaic_L15-0506E-1204N_2027_3374_13.tif,85.07,20.631,2.575
global_monthly_2018_03_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.001,1.973,99.963
global_monthly_2019_10_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,67.722,39.062,8.397
global_monthly_2019_12_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,73.053,24.403,10.732
global_monthly_2018_12_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,73.994,15.881,14.703
global_monthly_2019_05_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,35.376,69.88,5.19
global_monthly_2019_05_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,81.929,18.748,13.212
global_monthly_2019_04_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,0.247,22.546,98.541
global_monthly_2018_07_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,98.924,0.795,3.93
global_monthly_2018_09_mosaic_L15-1296E-1198N_5184_3399_13.tif,0.26,18.359,96.694
global_monthly_2019_08_mosaic_L15-1204E-1202N_4816_3380_13.tif,16.101,82.356,87.222
global_monthly_2019_07_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,12.869,84.67,4.903
global_monthly_2018_03_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,63.871,44.064,5.973
global_monthly_2018_03_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,32.287,71.126,7.831
global_monthly_2019_06_mosaic_L15-1204E-1202N_4816_3380_13.tif,0.713,38.79,97.498
global_monthly_2019_07_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,70.09,17.726,15.29
global_monthly_2018_10_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,79.531,24.169,5.864
global_monthly_2018_10_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,50.493,45.913,21.644
global_monthly_2018_05_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,39.903,50.58,29.266
global_monthly_2019_11_mosaic_L15-0924E-1108N_3699_3757_13.tif,42.327,17.136,12.556
global_monthly_2018_07_mosaic_L15-1296E-1198N_5184_3399_13.tif,0.169,16.112,97.708
global_monthly_2019_01_mosaic_L15-0331E-1257N_1327_3160_13.tif,77.859,25.416,2.372
global_monthly_2018_07_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,68.057,31.221,7.831
global_monthly_2018_03_mosaic_L15-1615E-1206N_6460_3366_13.tif,76.127,25.745,2.784
global_monthly_2019_04_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,52.866,39.692,11.758
global_monthly_2018_02_mosaic_L15-1617E-1207N_6468_3360_13.tif,64.065,39.291,13.702
global_monthly_2019_10_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,7.833,3.836,0.257
global_monthly_2018_08_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,0.177,28.07,98.772
global_monthly_2019_01_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,45.642,57.289,6.421
global_monthly_2019_12_mosaic_L15-1210E-1025N_4840_4088_13.tif,80.469,20.403,1.481
global_monthly_2019_10_mosaic_L15-0506E-1204N_2027_3374_13.tif,90.929,8.978,4.041
global_monthly_2019_07_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0.137,94.346,58.613
global_monthly_2018_01_mosaic_L15-1335E-1166N_5342_3524_13.tif,0.074,6.939,99.525
global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13.tif,30.408,61.512,28.024
global_monthly_2020_01_mosaic_L15-1185E-0935N_4742_4450_13.tif,64.513,35.405,10.047
global_monthly_2018_02_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,10.721,89.514,11.893
global_monthly_2018_05_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,78.14,22.814,6.477
global_monthly_2018_06_mosaic_L15-1014E-1375N_4056_2688_13.tif,77.556,26.379,9.89
global_monthly_2019_02_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,9.077,95.513,2.122
global_monthly_2018_07_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,83.562,15.335,9.38
global_monthly_2018_09_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,65.28,28.483,22.848
global_monthly_2020_01_mosaic_L15-0566E-1185N_2265_3451_13.tif,63.873,42.35,6.019
global_monthly_2018_03_mosaic_L15-1389E-1284N_5557_3054_13.tif,1.971,95.552,24.389
global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,39.681,59.334,16.284
global_monthly_2018_08_mosaic_L15-1014E-1375N_4056_2688_13.tif,80.516,22.168,5.518
global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,21.316,82.293,14.297
global_monthly_2019_07_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,69.787,26.982,10.701
global_monthly_2018_11_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,3.289,39.089,90.031
global_monthly_2018_12_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,73.605,28.524,8.593
global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,42.538,55.52,19.459
global_monthly_2019_10_mosaic_L15-1200E-0847N_4802_4803_13 2.tif,70.652,36.093,4.981
global_monthly_2019_02_mosaic_L15-0977E-1187N_3911_3441_13.tif,0,2.888,99.903
global_monthly_2019_03_mosaic_L15-0331E-1257N_1327_3160_13.tif,72.535,29.803,4.727
global_monthly_2018_05_mosaic_L15-1296E-1198N_5184_3399_13.tif,0.22,14.269,98.258
global_monthly_2018_06_mosaic_L15-1185E-0935N_4742_4450_13 2.tif,9.215,89.719,6.056
global_monthly_2019_04_mosaic_L15-1204E-1202N_4816_3380_13.tif,0,14.218,99.499
global_monthly_2018_06_mosaic_L15-1138E-1216N_4553_3325_13 2.tif,2.946,80.548,67.156
global_monthly_2018_12_mosaic_L15-0632E-0892N_2528_4620_13 2.tif,0,11.979,96.226
global_monthly_2018_08_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,0.232,23.565,98.897
global_monthly_2018_01_mosaic_L15-1615E-1206N_6460_3366_13.tif,90.537,10.908,2.042
global_monthly_2019_04_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,0.331,43.504,96.21
global_monthly_2019_07_mosaic_L15-1615E-1205N_6460_3370_13 2.tif,78.852,21.43,7.569
global_monthly_2018_12_mosaic_L15-1025E-1366N_4102_2726_13 2.tif,92.336,8.859,1.896
global_monthly_2019_01_mosaic_L15-1276E-1107N_5105_3761_13 2.tif,0.103,98.951,30.371
global_monthly_2018_07_mosaic_L15-0577E-1243N_2309_3217_13 2.tif,91.796,8.598,8.418
global_monthly_2018_08_mosaic_L15-1690E-1211N_6763_3346_13 2.tif,82.502,13.298,12.857
global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13 2.tif,15.378,76.763,28.23
global_monthly_2018_02_mosaic_L15-1669E-1153N_6678_3579_13.tif,53.91,37.379,25.395
global_monthly_2019_01_mosaic_L15-1296E-1198N_5184_3399_13 2.tif,14.337,88.611,80.095
global_monthly_2019_12_mosaic_L15-0683E-1006N_2732_4164_13 2.tif,83.064,13.364,13.194
global_monthly_2019_01_mosaic_L15-1716E-1211N_6864_3345_13 2.tif,60.585,45.314,5.435
global_monthly_2019_09_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,54.146,44.057,16.95
global_monthly_2017_09_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,68.746,21.958,12.312
global_monthly_2019_11_mosaic_L15-1200E-0847N_4802_4803_13.tif,82.529,20.322,5.737
global_monthly_2020_01_mosaic_L15-1289E-1169N_5156_3514_13 2.tif,77.483,23.439,57.111
global_monthly_2018_11_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,1.136,54.939,93.811
global_monthly_2019_05_mosaic_L15-1389E-1284N_5557_3054_13.tif,8.968,90.583,13.128
global_monthly_2018_12_mosaic_L15-0632E-0892N_2528_4620_13.tif,0,11.979,96.226
global_monthly_2019_05_mosaic_L15-0361E-1300N_1446_2989_13.tif,59.131,37.067,22.106
global_monthly_2019_09_mosaic_L15-1335E-1166N_5342_3524_13.tif,99.385,0.243,99.678
global_monthly_2019_06_mosaic_L15-1748E-1247N_6993_3202_13 2.tif,81.967,15.552,11.306
global_monthly_2019_02_mosaic_L15-1298E-1322N_5193_2903_13 2.tif,22.711,74.644,1.89
global_monthly_2018_11_mosaic_L15-1669E-1160N_6678_3548_13.tif,73.618,20.499,8.518
global_monthly_2019_12_mosaic_L15-0368E-1245N_1474_3210_13.tif,8.565,88.915,26.816
global_monthly_2018_07_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,94.414,4.366,5.023
global_monthly_2019_07_mosaic_L15-1335E-1166N_5342_3524_13.tif,79.643,16.712,98.684
global_monthly_2019_01_mosaic_L15-0977E-1187N_3911_3441_13 2.tif,0.002,8.011,99.35
global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13.tif,11.538,91.285,12.306
global_monthly_2017_11_mosaic_L15-1690E-1211N_6763_3346_13.tif,67.82,36.635,9.391
global_monthly_2018_11_mosaic_L15-1481E-1119N_5927_3715_13.tif,55.237,47.221,5.11
global_monthly_2018_09_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,0.331,61.221,72.515
global_monthly_2018_01_mosaic_L15-1703E-1219N_6813_3313_13 2.tif,73.723,35.969,2.003
global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,71.994,32.014,5.326
global_monthly_2018_05_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,63.03,37.662,13.993
global_monthly_2019_12_mosaic_L15-0566E-1185N_2265_3451_13 2.tif,80.503,22.261,5.622
global_monthly_2019_09_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,68.949,23.526,14.433
global_monthly_2019_09_mosaic_L15-1615E-1206N_6460_3366_13.tif,69.378,4.517,1.112
global_monthly_2019_04_mosaic_L15-1204E-1202N_4816_3380_13 2.tif,0,14.218,99.499
global_monthly_2019_08_mosaic_L15-1617E-1207N_6468_3360_13.tif,77.211,21.474,14.057
global_monthly_2018_12_mosaic_L15-1669E-1160N_6679_3549_13.tif,66.054,25.183,11.337
global_monthly_2019_10_mosaic_L15-0586E-1127N_2345_3680_13 2.tif,75.478,26.438,4.946
global_monthly_2018_04_mosaic_L15-0977E-1187N_3911_3441_13.tif,0.012,2.135,99.852
global_monthly_2019_09_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,42.297,61.649,28.144
global_monthly_2018_02_mosaic_L15-1204E-1202N_4816_3380_13.tif,0.001,10.006,98.473
global_monthly_2019_03_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,83.881,19.718,6.55
global_monthly_2019_03_mosaic_L15-1296E-1198N_5184_3399_13.tif,2.612,39.704,88.484
global_monthly_2018_05_mosaic_L15-0331E-1257N_1327_3160_13.tif,22.506,75.004,24.145
global_monthly_2019_07_mosaic_L15-1615E-1206N_6460_3366_13.tif,83.215,9.563,3.541
global_monthly_2018_10_mosaic_L15-0571E-1075N_2287_3888_13.tif,71.586,19.372,28.808
global_monthly_2019_12_mosaic_L15-1716E-1211N_6864_3345_13.tif,58.708,47.827,5.393
global_monthly_2018_03_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,2.827,80.29,46.591
global_monthly_2018_09_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,81.49,20.799,11.13
global_monthly_2018_02_mosaic_L15-0577E-1243N_2309_3217_13.tif,33.054,66.971,12.148
global_monthly_2018_06_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,99.221,0.899,3.341
global_monthly_2019_12_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,65.16,40.934,7.203
global_monthly_2018_12_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,94.066,7.878,2.954
global_monthly_2019_12_mosaic_L15-0760E-0887N_3041_4643_13.tif,73.053,24.403,10.732
global_monthly_2018_05_mosaic_L15-0595E-1278N_2383_3079_13.tif,86.824,17.32,18.194
global_monthly_2018_11_mosaic_L15-1748E-1247N_6993_3202_13.tif,35.825,62.848,10.799
global_monthly_2018_04_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,68.037,37.682,7.051
global_monthly_2018_01_mosaic_L15-1669E-1160N_6679_3549_13 2.tif,68.783,28.251,6.66
global_monthly_2018_02_mosaic_L15-0434E-1218N_1736_3318_13.tif,0,97.5,3.865
global_monthly_2018_10_mosaic_L15-1703E-1219N_6813_3313_13.tif,74.46,29.304,6.121
global_monthly_2018_03_mosaic_L15-0457E-1135N_1831_3648_13 2.tif,9.185,86.562,24.328
global_monthly_2018_09_mosaic_L15-0683E-1006N_2732_4164_13.tif,86.301,14.158,11.015
global_monthly_2019_04_mosaic_L15-1049E-1370N_4196_2710_13.tif,58.761,38.934,14.701
global_monthly_2019_07_mosaic_L15-1014E-1375N_4056_2688_13 2.tif,70.414,31.393,9.426
global_monthly_2018_09_mosaic_L15-0614E-0946N_2459_4406_13.tif,0.134,92.868,9.76
global_monthly_2018_07_mosaic_L15-0544E-1228N_2176_3279_13 2.tif,77.623,17.413,17.34
global_monthly_2018_02_mosaic_L15-1015E-1062N_4061_3941_13 2.tif,83.642,20.459,2.056
global_monthly_2018_06_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,23.404,86.23,4.156
global_monthly_2017_08_mosaic_L15-1203E-1203N_4815_3378_13.tif,0,1.806,99.455
global_monthly_2018_01_mosaic_L15-1615E-1205N_6460_3370_13.tif,69.225,33.956,12.437
global_monthly_2019_03_mosaic_L15-0368E-1245N_1474_3210_13 2.tif,5.752,85.915,34.544
global_monthly_2018_01_mosaic_L15-0924E-1108N_3699_3757_13 2.tif,10.659,39.682,21.21
global_monthly_2018_04_mosaic_L15-0566E-1185N_2265_3451_13.tif,91.99,17.722,4.449
global_monthly_2018_08_mosaic_L15-1298E-1322N_5193_2903_13 2.tif,55.955,51.333,1.525
global_monthly_2019_01_mosaic_L15-1615E-1206N_6460_3366_13 2.tif,75.28,27.615,2.309
global_monthly_2019_06_mosaic_L15-1204E-1204N_4819_3372_13 2.tif,7.605,39.361,91.424
global_monthly_2018_04_mosaic_L15-1185E-0935N_4742_4450_13.tif,53.495,50.898,10.124
global_monthly_2018_11_mosaic_L15-1276E-1107N_5105_3761_13.tif,1.308,97.984,33.286
global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,54.033,48.694,10.242
global_monthly_2018_02_mosaic_L15-1025E-1366N_4102_2726_13.tif,76.353,25.917,6.367
global_monthly_2019_01_mosaic_L15-1538E-1163N_6154_3539_13.tif,87.977,15.742,1.548
global_monthly_2018_12_mosaic_L15-0487E-1246N_1950_3207_13.tif,15.012,84.774,4.892
global_monthly_2018_07_mosaic_L15-0683E-1006N_2732_4164_13.tif,83.783,15.335,9.38
global_monthly_2019_05_mosaic_L15-0544E-1228N_2176_3279_13.tif,85.096,16.641,7.765
global_monthly_2018_07_mosaic_L15-0614E-0946N_2459_4406_13.tif,1.776,85.896,10.701
global_monthly_2019_11_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,79.136,25.134,2.887
global_monthly_2018_08_mosaic_L15-1209E-1113N_4838_3737_13.tif,54.673,81.769,0.677
global_monthly_2018_01_mosaic_L15-0760E-0887N_3041_4643_13 2.tif,83.878,12.933,12.335
global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13 2.tif,21.316,82.293,14.297
global_monthly_2019_01_mosaic_L15-1669E-1160N_6678_3548_13 2.tif,73.7,16.01,17.869
global_monthly_2018_10_mosaic_L15-1672E-1207N_6691_3363_13.tif,50.493,45.913,21.644
global_monthly_2018_05_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,89.909,8.504,6.161
global_monthly_2017_10_mosaic_L15-1615E-1206N_6460_3366_13.tif,77.214,0.394,0.369
global_monthly_2020_01_mosaic_L15-0977E-1187N_3911_3441_13.tif,0.59,54.709,96.611
global_monthly_2019_07_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,91.479,9.098,3.22
global_monthly_2019_04_mosaic_L15-0434E-1218N_1736_3318_13.tif,0.003,98.392,0.403
global_monthly_2019_08_mosaic_L15-1479E-1101N_5916_3785_13.tif,44.293,52.557,4.627
global_monthly_2019_06_mosaic_L15-0331E-1257N_1327_3160_13 2.tif,19.567,78.39,18.433
global_monthly_2019_12_mosaic_L15-1438E-1134N_5753_3655_13.tif,76.312,27.281,6.635
global_monthly_2019_06_mosaic_L15-1479E-1101N_5916_3785_13.tif,19.312,84.295,1.687
global_monthly_2018_01_mosaic_L15-0506E-1204N_2027_3374_13 2.tif,68.827,37.334,2.502
global_monthly_2019_02_mosaic_L15-1203E-1203N_4815_3378_13 2.tif,4.549,55.663,89.935
global_monthly_2019_01_mosaic_L15-1438E-1134N_5753_3655_13 2.tif,49.434,51.035,11.064
global_monthly_2019_04_mosaic_L15-0577E-1243N_2309_3217_13.tif,96.616,4.682,2.864
global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13 2.tif,42.791,60.981,6.771
global_monthly_2018_05_mosaic_L15-1691E-1211N_6764_3347_13 2.tif,88.678,13.462,5.461
global_monthly_2018_06_mosaic_L15-1209E-1113N_4838_3737_13.tif,7.282,95.169,9.545
global_monthly_2018_12_mosaic_L15-0387E-1276N_1549_3087_13.tif,17.934,76.339,22.366
global_monthly_2019_11_mosaic_L15-1298E-1322N_5193_2903_13.tif,25.659,78.667,0.929
global_monthly_2019_01_mosaic_L15-0614E-0946N_2459_4406_13 2.tif,24.03,48.103,14.179
global_monthly_2019_03_mosaic_L15-0595E-1278N_2383_3079_13.tif,27.435,77.745,5.536
global_monthly_2019_09_mosaic_L15-1615E-1205N_6460_3370_13.tif,93.252,7.492,4.087
global_monthly_2019_06_mosaic_L15-1690E-1211N_6763_3346_13.tif,71.992,23.536,6.584
global_monthly_2018_03_mosaic_L15-1538E-1163N_6154_3539_13 2.tif,83.402,19.553,5.783
global_monthly_2018_12_mosaic_L15-0595E-1278N_2383_3079_13 2.tif,57.489,42.943,2.757
global_monthly_2019_04_mosaic_L15-1025E-1366N_4102_2726_13.tif,73.901,25.414,8.354
global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,90.659,19.45,5.896
global_monthly_2019_02_mosaic_L15-1185E-0935N_4742_4450_13.tif,61.877,39.049,9.403
global_monthly_2019_03_mosaic_L15-1672E-1207N_6691_3363_13 2.tif,46.453,52.439,23.697
global_monthly_2019_03_mosaic_L15-1439E-1134N_5759_3655_13 2.tif,43.019,63.511,2.323
global_monthly_2018_03_mosaic_L15-0544E-1228N_2176_3279_13.tif,42.314,57.042,16.305
global_monthly_2019_01_mosaic_L15-0683E-1006N_2732_4164_13.tif,41.483,1.041,1.448
global_monthly_2019_10_mosaic_L15-0487E-1246N_1950_3207_13 2.tif,82.254,22.239,4.716
global_monthly_2019_08_mosaic_L15-1709E-1112N_6838_3742_13.tif,93.216,7.024,11.513
global_monthly_2019_01_mosaic_L15-0614E-0946N_2459_4406_13.tif,34.443,62.052,21.626
global_monthly_2019_08_mosaic_L15-1481E-1119N_5927_3715_13 2.tif,73.963,31.434,7.229
global_monthly_2018_02_mosaic_L15-1049E-1370N_4196_2710_13.tif,60.353,37.435,16.353
global_monthly_2019_10_mosaic_L15-1015E-1062N_4061_3941_13.tif,72.94,11.546,2.295
global_monthly_2018_08_mosaic_L15-1389E-1284N_5557_3054_13 2.tif,33.914,79.158,49.933
global_monthly_2019_07_mosaic_L15-1615E-1205N_6460_3370_13.tif,78.852,21.43,7.569
global_monthly_2019_08_mosaic_L15-1690E-1211N_6763_3346_13.tif,70.629,25.728,5.95
global_monthly_2019_02_mosaic_L15-0566E-1185N_2265_3451_13.tif,64.343,40.349,9.304
global_monthly_2018_09_mosaic_L15-1538E-1163N_6154_3539_13.tif,97.409,3.649,5.694
global_monthly_2018_02_mosaic_L15-0387E-1276N_1549_3087_13 2.tif,7.706,76.005,37.318
global_monthly_2018_08_mosaic_L15-1617E-1207N_6468_3360_13 2.tif,86.726,11.526,13.104
global_monthly_2018_07_mosaic_L15-1709E-1112N_6838_3742_13 2.tif,95.337,4.697,6.855
global_monthly_2018_02_mosaic_L15-0544E-1228N_2176_3279_13.tif,32.533,67.71,12.982
global_monthly_2018_01_mosaic_L15-1848E-0793N_7394_5018_13 2.tif,15.174,88.28,2.526
global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,33.028,67.574,18.335
global_monthly_2019_12_mosaic_L15-1479E-1101N_5916_3785_13 2.tif,78.144,22.869,3.264
global_monthly_2019_03_mosaic_L15-1185E-0935N_4742_4450_13.tif,76.759,32.438,4.054
global_monthly_2019_05_mosaic_L15-1025E-1366N_4102_2726_13.tif,71.405,22.609,12.13
global_monthly_2019_07_mosaic_L15-1690E-1211N_6763_3346_13.tif,76.267,21.58,8.33
global_monthly_2019_08_mosaic_L15-1615E-1205N_6460_3370_13.tif,77.159,23.503,5.988
global_monthly_2019_03_mosaic_L15-0566E-1185N_2265_3451_13.tif,75.954,27.616,9.183
global_monthly_2018_08_mosaic_L15-1538E-1163N_6154_3539_13.tif,95.65,6.728,0.687
global_monthly_2018_05_mosaic_L15-1172E-1306N_4688_2967_13 2.tif,79.832,23.42,8.795
