Country Name,Country Code,Year,Forest area (% of land area),Urban population (% of total population),Urban population growth (annual %),Access to electricity urban (% of urban population),Renewable energy consumption (% of total final energy consumption),Individuals using the Internet (% of population),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: mineral depletion (% of GNI),Merchandise trade (% of GDP),Adjusted savings: natural resources depletion (% of GNI),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade (% of GDP),Forest rents (% of GDP),Mineral rents (% of GDP),GDP (current US$),GDP per capita PPP (current international $),GNI (current US$),Compulsory education duration (years),Probability of dying among children ages 5-9 years (per 1000),Probability of dying among adolescents ages 10-14 years (per 1000),Probability of dying among adolescents ages 15-19 years (per 1000),Probability of dying among youth ages 20-24 years (per 1000),Number of infant deaths,International tourism number of arrivals,Net bilateral aid flows from DAC donors United States (current US$),Net bilateral aid flows from DAC donors Japan (current US$),Net bilateral aid flows from DAC donors Germany (current US$),Net bilateral aid flows from DAC donors United Kingdom (current US$),Net bilateral aid flows from DAC donors Norway (current US$),Net bilateral aid flows from DAC donors Total (current US$),Current health expenditure (% of GDP),Prevalence of undernourishment (% of population),International tourism expenditures (% of total imports),Communications computer etc. (% of service imports BoP),Foreign direct investment net outflows (BoP current US$),CO2 emissions (metric tons per capita),Cost of business start-up procedures (% of GNI per capita),Military expenditure (% of GDP),Import value index (2000 = 100),Market capitalization of listed domestic companies (% of GDP),Listed domestic companies total,Energy intensity level of primary energy (MJ/$2011 PPP GDP),PM2.5 air pollution population exposed to levels exceeding WHO guideline value (% of total),Research and development expenditure (% of GDP),Researchers in R&D (per million people),Automated teller machines (ATMs) (per 100000 adults),Hospital beds (per 1000 people),Physicians (per 1000 people),High-technology exports (current US$),New business density (new registrations per 1000 people ages 15-64),Exports as a capacity to import (constant LCU),International tourism number of departures
Bhutan,BTN,2000,65.47738693467336,25.418,6.403451212572714,96.74,91.3981018066406,0.400944447,1.73429976034067,0.0176380301725707,0.8002182970679563,65.49435078643263,2.0508313862500707,30.394210219119618,49.95924492593771,80.35345514505732,3.8991691737836405,1.2677599097349297,424464089.8976413,2696.378391366022,423968319.98219854,6.506988698508659,11.2,4.5,9.6,8.7,918.0,7599.999904632571,119956925.81096786,7179999.828338623,1019999.9809265137,19999.999552965164,1440000.057220459,34720000.13850629,4.446842669999999,13.781059686420162,5.543970094052604,26.26146509679021,4401945.640045166,0.6260426994961202,77.78015250446941,1.5744554947422345,100.0,17.29478858152335,126.70925843001535,21.7941359920036,100.0,0.2849878532313681,48.090407820600326,8.506334197366607,1.3607419976492892,0.26123272423328014,34407765.36322024,0.4564758677907091,5797822100.0,802170.2342558308
Bolivia,BOL,2000,50.86438659651067,61.787,2.7835506775146364,95.81211,29.7437992095947,1.442763585,2.51422676754473,2.48075197238153,0.21005437104799604,36.43762657309594,2.6908063434295255,18.274745971826025,27.32302913783824,45.59777510966427,0.361398805432875,0.278147846206813,8397912509.096789,3437.6164275502074,8172380981.644699,8.0,4.7,3.7,8.8,8.399999999999999,14107.0,319000.0,97370002.74658197,43729999.54223633,45340000.15258789,12590000.15258789,2799999.9523162805,361610002.5139748,4.39554119,12.609422888304287,5.58272051746044,11.897023605884366,2800000.0,0.9503140193887819,57.619225521139505,2.0629712007857,100.0,45.09585480991927,210.04388892315376,5.58123125147981,100.0,0.28744,71.2736,20.205318163261943,1.2484272688094842,0.8747871928561364,1524859951.0583029,1.0506714061500104,4271708453.3271713,201000.0
Bosnia and Herzegovina,BIH,2000,41.2431640625,42.384,0.9547298171299499,100.0,19.3526000976563,1.08296075,4.20283468869974,0.0165122458764301,0.0061470618315103,75.00800732959014,0.0480992888351734,21.88381859880268,63.47392447365456,85.35774307245723,1.0712588312551,0.058562530979974194,5567405599.312057,4598.155111571585,6096206688.648139,8.0,0.8,0.8999999999999999,2.0,2.9,367.0,171000.0,85750000.0,24360000.610351562,91510002.1362305,7079999.923706055,30780000.686645493,648910000.1007322,7.65342188,11.459657207686522,2.212970341546136,15.658888623293471,0.0,3.718833773728559,35.65808808459642,1.3806005053296706,100.0,31.95826894906008,116.76286478523421,7.716841284904129,100.0,0.2827881600250566,564.1335569016286,24.93358980155044,3.38,1.4547,1737121757.9429412,1.4591644402336514,3004576231.117708,1249663.2817382063
Botswana,BWA,2000,31.09187796658021,53.219,3.6374208302279953,39.0889167785645,36.5603981018066,2.902666622,1.29030856583069,0.100688958037668,1.3627308439304602,82.16532784303898,1.463419801968128,51.83181007012993,40.09291961978808,91.924729689918,0.30366182749987,1.9342105988078397,5788329609.157553,8461.967022600855,5436161217.609471,6.715567127658669,8.8,5.2,9.7,23.3,2143.0,1306000.0,990000.0095367432,6059999.942779541,6650000.095367432,3730000.0190734565,2670000.076293949,27980000.164359808,5.82726383,12.011586445208016,9.006647909334912,18.78162829771153,2252735.3172912598,2.4523331546314715,60.93549558437908,3.19124295081058,100.0,16.889328459342586,16.0,4.17748094311282,100.0,0.2212657108664926,64.72047760649497,14.33713238202986,1.5309952399966178,0.3037,20096902.597937632,3.287027258837243,44739582756.40293,355138.93695831206
Brazil,BRA,2000,65.93435860131561,81.192,2.285089925667405,99.0293731689453,42.7639999389648,2.870685159,0.9566333634990949,1.13780990952933,0.159594466073272,17.35636806047378,1.297404375602602,10.188048187509985,12.451713727280987,22.639761914790974,0.438082665184474,0.28730140547217,655448188259.3507,9060.788666957324,636572488761.7185,8.0,1.5,1.8,5.4,8.100000000000001,106815.0,5313000.0,-57849998.474121094,169610000.61035204,49459999.084472716,9779999.732971191,2309999.942779541,239510000.71689546,8.33459282,11.33877174965771,6.234045683928787,42.49884812755506,2497065999.9999695,1.7888288436811144,37.870225059694526,1.73072614713627,100.0,34.50346099828032,457.0,3.94784572124322,90.7914047732454,1.04751,295.23457,35.3811954210971,2.82,1.3544,1211825704.1238759,2.451623355730617,175988082463.29,3228000.0
British Virgin Islands,VGB,2000,24.46666666666667,41.774,2.083780820924387,97.2216186523438,1.04649996757507,17.064077311498803,1.3917981574173661,1.8176178448962803,0.395302096102878,51.37510222685374,1.7620768081493,38.94903461629109,43.00687169568866,81.95590631197975,0.24664388724374947,0.5277780391570769,37201784715.93111,11689.82598775066,46267976372.543686,12.0,2.3032215738674275,2.168495253096762,4.751123689063357,6.658443829227183,11278.125199529584,272000.0,9999.999776482582,1188649.2321574688,17387165.648105666,1179999.9475479126,5435563.322570711,4989999.936893463,4.919459063133302,12.230574031974774,5.602223369249707,19.89079783865877,36367396999.99997,2.5257108183062185,38.71372608042841,1.5633216130424537,100.0,53.13056239910912,152.75987358565416,3.9325731264808064,nan,0.3563564272573558,145.63831945746068,21.158693791012748,2.0531360371336516,1.0181304352643838,1693128823.5244591,1.9941697446755255,1211338395531.9807,1325687.0358505393
Brunei Darussalam,BRN,2000,75.33206831119544,71.164,2.806700553870451,100.0,10.878885910436896,8.996284534,1.45781435047824,21.214254899437005,0.24077980833669066,83.48395290568808,21.214254899437,67.35433192013178,35.817293549423404,103.17162546955518,0.0698944570007547,0.7740990935785164,6001153306.264502,66439.13671948623,6001153306.264501,7.138475525016379,1.5,1.4,3.0999999999999996,4.1,62.0,983999.9999999999,11516089.867714882,189999.9976158142,9999.999776467681,9999.999776482582,280031.7429568656,619999.9898672104,2.5512445,8.226792003336538,7.4173549296122285,31.61120207428505,269600598.40615845,13.29667493081527,19.526598634744552,4.06920549004446,100.0,65.89787296269951,266.07835216815783,4.04010435369227,15.399679797449489,0.13943709691802458,411.71107374608306,43.84163041964498,2.46,1.0084,3025468512.928995,2.105801086564508,6620813943.717111,571888.3970935008
Bulgaria,BGR,2000,30.507095724487026,68.899,-0.1711576506429262,100.0,7.9653000831604,5.370923469,6.25427572557739,0.0557733004281098,0.0108053622891566,86.03459876218488,0.0665786627172664,36.21885804379816,41.52684887995429,77.74570692375245,0.4624195508474989,0.043496792944905,13245833843.545424,6421.959134847061,12922427259.454622,9.0,1.6,1.6,2.8999999999999995,4.1,940.0,4922000.0,119160003.66210902,20729999.542236328,29079999.923706114,4550000.1907348335,9999.999776482582,302509999.6645001,5.82971001,5.639678782858182,9.961158455106546,18.533201183322443,3283925.3145446777,5.30343792027879,13.956703278992956,2.6711704653623,100.0,0.9745705821525488,23.0,10.6589912958134,99.9619335362535,0.49517,1185.17766,43.61917872584734,7.41,3.4416,712888486.5875472,1.8147592415113556,15967664153.313498,2337000.0
Burkina Faso,BFA,2000,26.37609649122807,17.844,6.715660271953519,40.3596878051758,85.4049987792969,0.077080169,0.653869781656787,1.0937718401176586,0.0282046158881021,27.624588658325155,1.1512124240926522,8.844717485267703,26.278224485158624,35.12294197042633,5.31727632314185,0.0383039839113427,2968369991.4672885,921.9391767499206,2964619404.1745515,10.0,24.4,9.9,14.500000000000002,16.2,47614.0,126000.0,9329999.923706055,21250000.0,22239999.77111818,449999.98807907104,439999.9976158142,269370002.8453022,2.9502635,18.62877487752202,4.5737601490973345,25.621855506299475,167140.4649963379,0.0904552405502056,103.74139438806773,1.39216275310692,100.0,16.507588389523402,72.90711872627222,6.80220412250254,100.0,0.2853298927182149,55.00023361677849,3.989375418342413,0.842803755456358,0.09675119733800441,27186791.134433657,0.46891954734634694,221349192533.28998,371068.2358920492
Burundi,BDI,2000,7.552180685358256,22.676864378552224,4.346910029948727,50.6822319030762,93.225700378418,0.077248447,0.569412845196566,1.2462415807932294,0.4681319487413691,22.745912629758465,14.4762393347383,6.318970594256604,16.23475389477203,22.55372448902864,15.0609351881395,0.9808115789691776,870486065.8831366,527.0808746500228,884786065.8831366,7.25184878740071,39.2,24.0,26.300000000000004,32.8,25764.0,29000.000000000004,959999.9785423279,239999.99463558197,3019999.9809265137,1740000.0095367432,5340000.152587891,50090000.219643116,6.17697144,23.62464557007861,4.8472995551999345,20.0841763993594,-11683240.673095703,0.0407595638789372,85.59334313803548,4.86240221311558,100.0,20.671779440380266,47.17395709202896,11.344943502213201,100.0,0.24907922491826265,44.559868814954406,2.9590789320027193,0.9173555143811082,0.05199999999999999,20388133.625290398,0.6277091951466088,34277860415.05214,28000.0
Cabo Verde,CPV,2000,9.856079404466502,53.435,3.575900896026889,52.80178833554647,38.5195999145508,1.8224438520000001,0.764860681405864,3.409858734118812,0.6955476157949043,44.693584690455964,0.198098945657997,27.0072185431265,60.51338981836516,87.52060836149165,0.414438588836616,0.9491308266193795,539227277.6264108,3032.1971826979457,525174330.399851,6.0,2.4,2.3,3.9000000000000004,6.3,368.0,115000.00000000001,2900000.0953674316,10739999.771118164,2150000.0953674316,39999.99910593033,59999.99865889549,71289999.98793006,4.4340119399999995,14.99856623849626,12.551034622598328,16.841968314782534,1396102.27633667,0.5138050063291435,113.8966555764004,1.15402591313906,100.0,11.250574184824831,132.24398962950588,2.67090202715237,100.0,0.24011543810082536,108.75496444078045,5.706492493866665,1.447674688630071,0.3731020535635857,34233033.32647625,1.3227648935282945,2012998565993.6038,1914364.0610108073
Cambodia,KHM,2000,61.075232268298215,18.586,2.8620889998736594,60.599999999999994,81.138801574707,0.04702264,1.04024040960419,1.730601824555127,0.7559520443882949,91.0774798473362,0.480035901578175,49.84623523029264,61.76329886605808,111.60953409635073,2.45302224847305,1.2533921156149033,3654031716.268812,1075.410203052197,3533900964.86767,6.196338952833875,12.5,5.5,9.1,11.8,26676.0,465999.99999999994,21459999.084472686,99209999.08447266,19399999.618530303,13029999.732971191,6150000.095367432,274759999.0349263,6.54149628,14.463780727052773,2.297577312168141,25.846787905614622,-23601981.46044922,0.1612473171037908,68.59725089894886,2.20981320983564,100.0,13.331992240251756,7.864362814742952,8.54420691439083,100.0,0.2055619606274746,44.80298145658271,8.874397909956981,1.2783676663259609,0.1684,36613123.34225099,0.5726841112311961,7019664981000.0,41000.0
Cameroon,CMR,2000,45.68866747054219,45.542,3.9428191903448937,79.0,84.4849014282227,0.252120078,0.671496032664873,4.71695418059559,0.015870617430814,31.43874677739688,4.732824798026404,24.85681273170465,23.071131514310288,47.92794424601495,2.79031616640974,0.020309663225932,10566578952.785664,2028.825591448128,9971651797.360771,6.0,19.8,10.8,14.2,20.4,55026.0,1246518.524557566,2529999.9713897705,15810000.4196167,46959999.084472716,8069999.694824219,689999.9976158142,252339999.90858138,4.29762173,13.66888177833164,9.614278331392509,54.543301674487644,10210107.791687012,0.4318695490972508,75.96830146137508,1.32474886472414,100.0,13.385504704964246,106.34015523271658,6.89961322561551,100.0,0.18121800744613215,76.3220348604989,8.470932273133428,0.8761446371244195,0.22349392391546363,46165387.973428674,0.9891641014541476,2138079872644.6685,1421144.9234801456
Canada,CAN,2000,38.7929818338782,79.478,1.4042259543965443,100.0,22.0380992889404,51.300000000000004,1.36802453537166,1.93240537820153,0.12403766269757198,70.01068900234436,2.056443040899102,44.20923582110603,38.55612202921533,82.76535785032137,0.19914298965766,0.180683427136852,744773415931.587,29362.084160978564,725237357753.6865,10.0,0.6,0.8,2.5,3.1,1760.0,48638000.0,-3889026.599262804,-48097884.08682513,7936185.112564221,850660.552934438,3658574.989105493,140138294.044793,8.24814415,3.271072325358642,5.276957066230549,41.60706303994873,46650311862.45712,16.783045409054957,5.236842356450978,1.11808087955152,100.0,103.50014158813738,1507.0,9.21935210065703,11.021317490341,1.86469,3527.48297,74.21000951512922,3.77,2.899333646324635,13042703111.65536,7.009823488340318,514691443350.9796,11981525.81456442
Cayman Islands,CYM,2000,53.875,100.0,4.550635247237759,100.0,7.319741989998074,20.18336845932191,1.2665029433408042,5.7458364110653495,0.3835437878407118,41.79234689072973,4.205637297846472,39.53113908344885,35.12927419841282,74.6604132818617,0.03770904526246883,0.5950810075085925,43199871822.44363,21804.668786348142,64067962420.15499,12.0,1.4587190405245014,1.570925551787108,5.655104287200054,8.681119892305201,6151.867508548541,1385000.0,69760503.01879996,6906245.507972956,-3119999.885559067,-50000.00074505806,2776552.182400599,-3559999.8831748962,5.697212133695774,13.648281509877894,6.3622613189141415,18.44803842283977,8504607999.9999695,4.335739864365599,44.3848822689721,1.7012532195734256,100.0,17.123639619831888,67.02391551522624,2.9757646773327813,16.534364435141402,0.28774995008189685,120.9183135044911,26.628205519787812,2.159397466226861,1.9986662332841385,105525797.25376526,nan,10617953753377.682,915853.501639361
Central African Republic,CAF,2000,36.76362001990433,37.639,2.507647555117389,15.6,85.0734024047852,0.053394173999999996,0.551342836598729,1.9614170443557317,0.0020049629089638,30.399115262673348,0.0020049629089638,20.372213590597497,25.2875684031294,45.6597819937269,11.2024907739147,0.0026859197310251,914500299.0970346,674.4408516505321,901436083.8977365,10.0,16.2,11.6,18.1,28.400000000000002,16064.0,11199.9998092651,1110000.0143051147,22750000.0,7199999.809265137,9999.999776482582,319999.9928474426,58959998.808801174,4.27478456,25.397846159662542,5.312331837310221,24.88959747880686,-4140409.048675537,0.0659264409253764,115.67691919083526,1.6416795267446516,100.0,12.28986406457895,63.19128987197378,7.20018824702209,100.0,0.23371298163127327,44.539277455519965,3.174292351199131,0.8756770275409099,0.07867421731410396,26808808.05058774,0.4045768671085408,3447253330225.855,248407.22222855067
Chad,TCD,2000,5.045266836086404,21.637,3.835412225493423,10.0845584869385,88.6968002319336,0.035707076,0.662108752186623,3.4610555903686113,0.3948294913940348,36.009908372341755,0.517196856037038,16.890096431930296,34.6810755816349,51.57117201356519,10.5998239655036,0.6578382046570767,1388506726.6209335,765.5832568998926,1370995736.4603045,6.0,26.4,13.499999999999998,21.9,20.0,41338.0,43000.0,4110000.1335144043,209999.99344348907,14869999.885559097,409999.9964237213,119999.99731779099,71339999.4391948,5.45750237,26.649097358390822,4.922758442273427,27.658302295730014,6081729.083862305,0.061036514915529,121.07645218472445,1.36204531679744,100.0,20.06264935492085,72.0937847518358,6.89342907615347,100.0,0.1626538042404058,44.07546830557377,2.074421435844392,0.7936363054823143,0.0281,17022042.091907006,0.3803576685910314,637015604485.205,227058.74324080854
Channel Islands,CHI,2000,4.191919191919193,30.465000000000003,0.652248568604195,100.0,5.120770769278175,25.567351738637505,1.89233480238115,3.1424110729962864,0.22935682324399853,49.592546139510134,3.3676853180822395,30.562793132908556,46.81787193526009,77.38066506816862,0.1592847177559736,0.324031215278818,6439703434.710243,10731.032955123263,6243001967.014675,7.615370641096989,2.148896679702698,1.8336943234648801,3.5238165639635666,4.831825998326648,7912.776949232785,971507.7975027667,78313558.29723078,51414536.52002573,85039788.34335011,42864638.21222365,18242108.851354823,435486787.8491684,4.436773114596245,6.098767772294012,8.024527428686012,25.160842979957337,8317881.669189453,2.9470177517792506,13.602102816395162,1.8758009784821006,194.84760605801262,3.9610519736842105,149.66978333799048,4.984829217000778,nan,0.4513043551248508,637.6424704593197,25.279936587797177,2.1806197409630497,1.1070306288749776,23390019.116341725,24.076519637793915,116306485527005.19,769610.4244151234
Chile,CHL,2000,21.27287056912144,86.073,1.5205103199471353,99.782113,31.3633003234863,16.6,1.4535462379131,0.0330802569956206,3.10849237449649,48.44149557110717,3.14157263149211,30.531700127838157,28.7841219792793,59.315822107117455,0.418089898127353,4.36253963544206,77860932151.93016,9538.075278427264,75124613519.15216,8.0,1.0000000000000002,1.1000000000000003,2.6,4.1,2367.0,4067961.714826083,-19049999.237060487,21350000.381469727,21870000.8392334,150000.00596046448,649999.9761581421,46430001.98341906,7.03517628,9.213696349247142,4.129155056996416,33.70228273036254,3986645149.322113,3.2472209276936064,29.62578523585153,2.70328204639642,100.0,77.5751950697686,260.0,4.66548330681963,99.2449699760891,0.34638248225468804,642.5294246004701,28.00779946821092,2.72,1.2764238547650675,501194666.84619784,1.6756920735739191,16289211936751.502,1528000.0
China,CHN,2000,18.78049699194669,35.876999999999995,3.649252711158537,100.0,29.6030006408691,1.7759132070000003,5.28305253124968,1.73853360199904,0.0583201636439841,39.15451568025755,1.796853765643024,20.89344481676435,18.51709397127157,39.41053878803592,0.222727527806894,0.143064754956122,1211346869600.406,2920.5607907681524,1196681328408.871,9.0,2.4,1.8,3.2,3.3,526220.0,83444000.0,1570000.0524520874,769190002.441406,212809997.558594,83440002.44140631,9899999.61853028,1298240003.9322677,4.50827932,10.92482929125426,8.791564714236918,28.095804752971294,4611999999.9999695,2.648479976557148,29.80812928415396,1.8303437176953,100.0,46.03793081704244,1086.0,10.2330505139265,99.999996120588,0.8931600000000001,538.57781,18.212683534596632,1.68,1.2356,3880181514.403114,0.912895880511912,35988614862054.01,10473000.0
Colombia,COL,2000,56.543938711131126,73.957,2.182786244327497,99.4,28.0340003967285,2.207532993,1.10040733355375,4.659170792929451,0.298366347906842,24.60991322048041,4.957537140836291,15.915139715437991,16.751945753868732,32.66708546930672,0.148306881819566,0.389656293956927,99886577330.72711,6690.373750837752,97729902123.79025,10.0,1.6,1.9000000000000001,8.5,13.2,18698.0,707000.0,105139999.38964802,8050000.190734863,13119999.885559097,3349999.9046325684,5800000.190734863,193140000.32842124,5.63529348,12.018475490931658,10.029010815072452,19.90161484419329,325346527.9500122,1.4690903713894272,44.754598640990785,3.03168353865852,100.0,43.00828165376501,73.0,3.21956594579255,99.7168335535248,0.12999,183.9534110614371,26.74212156984437,1.3237704247343096,1.2467,1406437914.1180904,0.7613707277399768,51003486801857.4,1235000.0
